LOAD DATA
INFILE *
APPEND
INTO TABLE macomb.mt_eh_entity_photo
FIELDS TERMINATED BY ',' OPTIONALLY ENCLOSED BY '"'
(ENTITY_ID,PHOTO_ID,DATE_TAKEN,ACTION_TYPE,ACTION_TIME,ACTION_BY)
BEGINDATA
0IHV139000X32MIG,PITTMJ29ZMI5PU08,2000021106:32:14-480,I,2000021106:32:14-480,-900
0IHV139000X32MIG,G5D6ZM38EH8BGMFF,2000021106:32:30-480,I,2000021106:32:30-480,-900
0IHVQZY000X84MIG,ICEZ0ZYWV8G98CEE,2000021106:33:06-480,I,2000021106:33:06-480,-900
0IHVQZY000X84MIG,MWYE935504AUB2FJ,2000021106:33:16-480,I,2000021106:33:16-480,-900
0IHV13Q000X32MIG,F1DUKJW0M21DQGC3,2000021106:59:30-480,I,2000021106:59:30-480,-900
0IHV13Q000X32MIG,JTCQ83P7LSK7EVO7,2000021106:59:34-480,I,2000021106:59:34-480,-900
0IHUP4C0V0XD3MIG,FG8M11KBBHERCHQ0,2000021106:59:52-480,I,2000021106:59:52-480,-900
0IHUP4C0V0XD3MIG,UK3FPNVK100SDDDZ,2000021106:59:56-480,I,2000021106:59:56-480,-900
0IHUQX9000X32MIG,J1TM04URBO146RF1,2000021107:00:12-480,I,2000021107:00:12-480,-900
0IHUQX9000X32MIG,C5VHGT367CSZ7DAN,2000021107:00:18-480,I,2000021107:00:18-480,-900
0IHVN7E000X84MIG,ST7O4XE5T4FWZA5A,2000021107:01:46-480,I,2000021107:01:46-480,-900
0IHVN7E000X84MIG,GT00S71M353Y1J7N,2000021107:01:52-480,I,2000021107:01:52-480,-900
0IHVA9YMA0X42MIG,MRDYAMG1M0WIZFRN,2000021110:25:42-480,I,2000021110:25:42-480,-900
0IHVA9YMA0X42MIG,L37R69X3A1LJEXWY,2000021110:25:54-480,I,2000021110:25:54-480,-900
0IHUQ7S060XD2MIG,SF9XLQPF1OXOV9XN,2000021110:28:00-480,I,2000021110:28:00-480,-900
0IHUQ7S060XD2MIG,IBICDUOFOR9R3TXA,2000021110:28:08-480,I,2000021110:28:08-480,-900
0IHUPZ6000X31MIG,UXUDUXBYSW0WJHKV,2000021110:35:34-480,I,2000021110:35:34-480,-900
0IHUPZ6000X31MIG,OUN56Q88P81HKE21,2000021110:35:44-480,I,2000021110:35:44-480,-900
0IHV148000X32MIG,Y6SM1WZ3SLEFQYU3,2000021110:52:04-480,I,2000021110:52:04-480,-900
0IHV148000X32MIG,P3GZ8D28JQG788V4,2000021110:52:16-480,I,2000021110:52:16-480,-900
0IHVMHJ000X84MIG,VLVV1EQ23E8P9GO3,2000021111:15:44-480,I,2000021111:15:44-480,-900
0IHVMHJ000X84MIG,UQFQ0OFT5K67FCXU,2000021111:15:56-480,I,2000021111:15:56-480,-900
0IHV143000X32MIG,WVRPJ3YZDRH6JZ2B,2000021111:16:24-480,I,2000021111:16:24-480,-900
0IHV143000X32MIG,BSMEUMPV5B06I5AX,2000021111:16:38-480,I,2000021111:16:38-480,-900
0IHV13X000X32MIG,FR0SA4PQ1WOHHWXI,2000021111:17:02-480,I,2000021111:17:02-480,-900
0IHV13X000X32MIG,P0BAHNQS7LCO5GJB,2000021111:17:10-480,I,2000021111:17:10-480,-900
0IHUTRK000XD1MIG,GT3W306N4UFS7Q7T,2000021111:17:38-480,I,2000021111:17:38-480,-900
0IHUTRK000XD1MIG,KQ535OPVHLZ93715,2000021111:17:48-480,I,2000021111:17:48-480,-900
0IHVE09000X51MIG,ILQ557C9YXTXGXDG,2000021111:35:36-480,I,2000021111:35:36-480,-900
0IHVE09000X51MIG,RJ364NM788XGPWUF,2000021111:35:44-480,I,2000021111:35:44-480,-900
0IHV13T060X32MIG,HS6QLA1PE7UHHMGJ,2000021111:36:24-480,I,2000021111:36:24-480,-900
0IHV13T060X32MIG,HABCNB8TZKZBB3K5,2000021111:36:30-480,I,2000021111:36:30-480,-900
0IHURRD000X31MIG,EHS9BSGZGUEJPKVY,2000021111:37:02-480,I,2000021111:37:02-480,-900
0IHURRD000X31MIG,O7KO5HTHFK3SG6TB,2000021111:37:12-480,I,2000021111:37:12-480,-900
0IHUOCK0Q0X22MIG,IWY42D5BX10D0FD8,2000021111:37:48-480,I,2000021111:37:48-480,-900
0IHUOCK0Q0X22MIG,JIIPCFWFZCN4KNRK,2000021111:37:56-480,I,2000021111:37:56-480,-900
0IHVJFT000X78MIG,O2U4VDC9PHN18W8J,2000021112:08:06-480,I,2000021112:08:06-480,-900
0IHVJFT000X78MIG,MOXEGKHEPHTZC1P5,2000021112:08:18-480,I,2000021112:08:18-480,-900
0IHUJWP000XD7MIG,PQEL5L5OFX09VDFL,2000021112:08:56-480,I,2000021112:08:56-480,-900
0IHUJWP000XD7MIG,QSHCM1WBT6RKOL3Q,2000021112:09:04-480,I,2000021112:09:04-480,-900
0IHV14J000X32MIG,SO8A9GST4XCRD5I7,2000021114:11:04-480,I,2000021114:11:04-480,-900
0IHV14J000X32MIG,J7QNI15NGBO9BE9F,2000021114:11:16-480,I,2000021114:11:16-480,-900
0IHV14B000X32MIG,CT2LARLC3TFGN9PD,2000021114:11:50-480,I,2000021114:11:50-480,-900
0IHV14B000X32MIG,K8X330LZE47O2SNC,2000021114:12:00-480,I,2000021114:12:00-480,-900
0IHV14F000X32MIG,VSUK904D1QPBTZSA,2000021114:12:28-480,I,2000021114:12:28-480,-900
0IHV14F000X32MIG,MBS0DAQIUYM6KZ5K,2000021114:12:36-480,I,2000021114:12:36-480,-900
0IHUPHG000XD1MIG,CPJC5YQ0MBJYEQ3G,2000021114:13:44-480,I,2000021114:13:44-480,-900
0IHUPHG000XD1MIG,LWSDU4XBT1KVI4FP,2000021114:13:52-480,I,2000021114:13:52-480,-900
0IHV14W060X32MIG,T599VA5450BJMNM9,2000021117:26:20-480,I,2000021117:26:20-480,-900
0IHV14W060X32MIG,Z02RCXQPUZ1R0I5H,2000021117:26:26-480,I,2000021117:26:26-480,-900
0IHUJXELK0X32MIG,GACAJMIBQU7NRWPE,2000021117:26:54-480,I,2000021117:26:54-480,-900
0IHUJXELK0X32MIG,FE0AF9IHM6P59URH,2000021117:27:02-480,I,2000021117:27:02-480,-900
0IHV14M060X32MIG,SZWLW9YJBKLE204Z,2000021117:30:00-480,I,2000021117:30:00-480,-900
0IHV14M060X32MIG,PEKAODB7LT4I1ZPW,2000021117:30:16-480,I,2000021117:30:16-480,-900
0IHUZKV000XD2MIG,K190RVZDLIFSQO73,2000021117:31:26-480,I,2000021117:31:26-480,-900
0IHUZKV000XD2MIG,OD4BAOJNAK6F9HO0,2000021117:31:34-480,I,2000021117:31:34-480,-900
0IHUMXD000XD1MIG,QMJORDRSF13WPA3W,2000021118:00:00-480,I,2000021118:00:00-480,-900
0IHUMXD000XD1MIG,TYUCEQ91987HLSU7,2000021118:00:08-480,I,2000021118:00:08-480,-900
0IHV14T000X32MIG,QDM5LYD26SBFZ5Q4,2000021118:00:40-480,I,2000021118:00:40-480,-900
0IHV14T000X32MIG,JLH7OSC0RCW7S1GY,2000021118:00:48-480,I,2000021118:00:48-480,-900
0IHUL7HK10XD3MIG,PQNZS6GLLFAQHLU4,2000021118:08:26-480,I,2000021118:08:26-480,-900
0IHUL7HK10XD3MIG,DQ52NPYESHB8NZZ5,2000021118:08:32-480,I,2000021118:08:32-480,-900
0IHUSRI460XD1MIG,NIGHXPEU6ZOFBFPC,2000021118:17:50-480,I,2000021118:17:50-480,-900
0IHUSRI460XD1MIG,SYMYKT6HBPDFE2DO,2000021118:17:56-480,I,2000021118:17:56-480,-900
0IHV154000X32MIG,POYCGS2P1EHY8IP3,2000021121:17:22-480,I,2000021121:17:22-480,-900
0IHV154000X32MIG,XSRYUKOQTIZ53FWN,2000021121:17:58-480,I,2000021121:17:58-480,-900
0IHV8GO000X31MIG,ACUWSECABJL1TMOB,2000021121:37:52-480,I,2000021121:37:52-480,-900
0IHV8GO000X31MIG,VTEC6NC8PKB2XTJL,2000021121:38:18-480,I,2000021121:38:18-480,-900
0IHUY1N000X32MIG,T3Y12KWHS7KIPK06,2000021121:39:08-480,I,2000021121:39:08-480,-900
0IHUY1N000X32MIG,CW6E4L2D0TZ6MO23,2000021121:39:36-480,I,2000021121:39:36-480,-900
0IHUOBJ3G0XD1MIG,J40R15ELRKUB16C5,2000021121:40:30-480,I,2000021121:40:30-480,-900
0IHUOBJ3G0XD1MIG,V9OT73ANU3XTZCWH,2000021121:40:46-480,I,2000021121:40:46-480,-900
0IHUWCI920XD7MIG,H376IXI7L9FQOBK4,2000021122:01:32-480,I,2000021122:01:32-480,-900
0IHUWCI920XD7MIG,VKI5NKOFUQVYNMFZ,2000021122:01:42-480,I,2000021122:01:42-480,-900
0IHUO48000XD3MIG,G9UPOC44AIRBV4KF,2000021122:12:32-480,I,2000021122:12:32-480,-900
0IHUO48000XD3MIG,PUHI50WH188ERXML,2000021122:12:36-480,I,2000021122:12:36-480,-900
0IHV14Q000X32MIG,CLJ5O3890C68E38Q,2000021122:12:54-480,I,2000021122:12:54-480,-900
0IHV14Q000X32MIG,KML4LNM1YBWTMUHQ,2000021122:12:58-480,I,2000021122:12:58-480,-900
0IHV15H000X32MIG,G7LYTXZHYQ544F0S,2000021123:14:46-480,I,2000021123:14:46-480,-900
0IHV15H000X32MIG,F9FAQEU3YEMR14CO,2000021123:14:54-480,I,2000021123:14:54-480,-900
0IHV15E000X32MIG,SOKWHBBZITYU6XSQ,2000021123:22:32-480,I,2000021123:22:32-480,-900
0IHV15E000X32MIG,JTD9D0H20Q4SFFZ1,2000021123:22:38-480,I,2000021123:22:38-480,-900
0IHVEUX000X44MIG,SUCJ13PMDNVJVV80,2000021200:51:56-480,I,2000021200:51:56-480,-900
0IHVEUX000X44MIG,P0L1Q59FDADNH3RY,2000021200:52:06-480,I,2000021200:52:06-480,-900
0IHV15U000X32MIG,H8PU73ENMY6R0WKY,2000021202:08:42-480,I,2000021202:08:42-480,-900
0IHV15U000X32MIG,JI9INI424U16BXE2,2000021202:08:48-480,I,2000021202:08:48-480,-900
0IHUUCR1F0XD1MIG,EZ3NNZK6DEXUG5HS,2000021203:11:02-480,I,2000021203:11:02-480,-900
0IHUUCR1F0XD1MIG,E9JOR2KVYAHZO09Z,2000021203:11:10-480,I,2000021203:11:10-480,-900
0IHV2GT390XD1MIG,D5I44LP3C5EROS55,2000021203:12:28-480,I,2000021203:12:28-480,-900
0IHV2GT390XD1MIG,W3LUC9BY3ZJND8PZ,2000021203:12:48-480,I,2000021203:12:48-480,-900
0IHVLZEJX0X85MIG,QH6HFRKP9LN38K92,2000021203:13:26-480,I,2000021203:13:26-480,-900
0IHVLZEJX0X85MIG,VJLAN8WE2KKA12SF,2000021203:13:34-480,I,2000021203:13:34-480,-900
0IHV15Y000X32MIG,IBNW04C6GPBBFPMN,2000021203:14:12-480,I,2000021203:14:12-480,-900
0IHV15Y000X32MIG,YQ2Y3QQS8203D54B,2000021203:14:22-480,I,2000021203:14:22-480,-900
0IHV15M000X32MIG,JSMCILV8MEMCHKUK,2000021203:59:08-480,I,2000021203:59:08-480,-900
0IHV15M000X32MIG,IB4JTFNWKVGO4TRN,2000021203:59:20-480,I,2000021203:59:20-480,-900
0IHUQRD1S0XD2MIG,E3X41D4GZR0XBWRX,2000021204:00:46-480,I,2000021204:00:46-480,-900
0IHUQRD1S0XD2MIG,JEJ8CGMQJDU7NBVF,2000021204:01:06-480,I,2000021204:01:06-480,-900
0IHV0QX000X30MIG,SDADEO31A8XHLXSU,2000021204:02:08-480,I,2000021204:02:08-480,-900
0IHV0QX000X30MIG,GS7R9J7U8CKPMIA2,2000021204:02:18-480,I,2000021204:02:18-480,-900
0IHV15Q000X32MIG,U4RFTVK9N1DBUZOU,2000021204:03:54-480,I,2000021204:03:54-480,-900
0IHV15Q000X32MIG,LFO67N64CU018QE1,2000021204:04:04-480,I,2000021204:04:04-480,-900
0IHUXO4000X32MIG,N6MEH4V2C7KWVVHQ,2000021205:52:36-480,I,2000021205:52:36-480,-900
0IHUXO4000X32MIG,Z5MNNLJBBD4928M8,2000021205:52:44-480,I,2000021205:52:44-480,-900
0IHV166000X32MIG,UIXHJI06IHI04962,2000021206:01:14-480,I,2000021206:01:14-480,-900
0IHV166000X32MIG,KATZXNMKOKVW7V2J,2000021206:01:20-480,I,2000021206:01:20-480,-900
0IHULE5NQ0XD3MIG,ELI2IYR7K0FBGFB2,2000021206:11:28-480,I,2000021206:11:28-480,-900
0IHULE5NQ0XD3MIG,LHH1KG7BRWCD47MU,2000021206:11:34-480,I,2000021206:11:34-480,-900
0IHUYHG000XD2MIG,RQORZ282CUB9ZZWP,2000021206:12:08-480,I,2000021206:12:08-480,-900
0IHUYHG000XD2MIG,NU7CT4NOUOL9SOYG,2000021206:12:18-480,I,2000021206:12:18-480,-900
0IHV163000X32MIG,OD7DMHZUUQR52KPH,2000021206:13:02-480,I,2000021206:13:02-480,-900
0IHV163000X32MIG,TDD3VWGY2W9O4ZQ7,2000021206:13:10-480,I,2000021206:13:10-480,-900
0IHUXL1000XD7MIG,ZRZKMRTXB1X15JA0,2000021206:13:40-480,I,2000021206:13:40-480,-900
0IHUXL1000XD7MIG,YBCGV7ZBUHKDN3M5,2000021206:13:44-480,I,2000021206:13:44-480,-900
0IHUXAR2C0XD3MIG,SFRRBXKL7T73N27R,2000021206:39:44-480,I,2000021206:39:44-480,-900
0IHV169090X32MIG,UN5P4UL90IQQYT2R,2000021206:55:20-480,I,2000021206:55:20-480,-900
0IHV169090X32MIG,ODAWIEUNLTZSHN02,2000021206:55:30-480,I,2000021206:55:30-480,-900
0IHUJZX1C0XD2MIG,C9A67JCTSFRD9FJK,2000021211:00:46-480,I,2000021211:00:46-480,-900
0IHUJZX1C0XD2MIG,UX9T76PNILZBYM2K,2000021211:00:56-480,I,2000021211:00:56-480,-900
0IHV16C060X32MIG,HQT9S8URZW3VZSN2,2000021211:01:26-480,I,2000021211:01:26-480,-900
0IHV16C060X32MIG,SK5VLUJ111TUVYV3,2000021211:01:34-480,I,2000021211:01:34-480,-900
0IHUYWD000XD7MIG,WM1T18J0T0HGUC0K,2000021211:02:34-480,I,2000021211:02:34-480,-900
0IHUYWD000XD7MIG,DK8YZNSYJSW30HYN,2000021211:02:40-480,I,2000021211:02:40-480,-900
0IHVONC1A0X83MIG,MQV2E7ZFVYAVB8G5,2000021211:03:06-480,I,2000021211:03:06-480,-900
0IHVONC1A0X83MIG,N6822D8DQHG2S9O9,2000021211:03:14-480,I,2000021211:03:14-480,-900
0IHV16H000X32MIG,FR24D5XKX16K3LP2,2000021211:45:30-480,I,2000021211:45:30-480,-900
0IHV16H000X32MIG,XY402AM60FZWZA1R,2000021211:45:40-480,I,2000021211:45:40-480,-900
0IHUKVC1C0XD1MIG,WK23EBGJLCYW34PF,2000021211:46:10-480,I,2000021211:46:10-480,-900
0IHUKVC1C0XD1MIG,K99IWEMTSDTP5CFK,2000021211:46:16-480,I,2000021211:46:16-480,-900
0IHV16R000X32MIG,G63YJKAGB3CZ7RIJ,2000021211:46:50-480,I,2000021211:46:50-480,-900
0IHV16R000X32MIG,J5O9GP4TB8IW0F9X,2000021211:47:00-480,I,2000021211:47:00-480,-900
0IHV16K060X32MIG,HRTAR8A6WJYDM937,2000021211:48:48-480,I,2000021211:48:48-480,-900
0IHV16K060X32MIG,BCFGH404C3IUEO2A,2000021211:49:00-480,I,2000021211:49:00-480,-900
0IHUNDJ000X32MIG,UIKS0R4JFFI54FGZ,2000021213:25:56-480,I,2000021213:25:56-480,-900
0IHUNDJ000X32MIG,NH09S6IGCULFN7CZ,2000021213:26:04-480,I,2000021213:26:04-480,-900
0IHV16U000X32MIG,E48YIA91L3E17B5N,2000021213:26:40-480,I,2000021213:26:40-480,-900
0IHV16U000X32MIG,ELAMSKIMYH7NKE6G,2000021213:26:48-480,I,2000021213:26:48-480,-900
0IHUZ2G0Y0XD1MIG,AB6WR4J9UODJWSEN,2000021214:09:50-480,I,2000021214:09:50-480,-900
0IHUZ2G0Y0XD1MIG,WN1L6PO6Z14ED78H,2000021214:10:06-480,I,2000021214:10:06-480,-900
0IHV174000X32MIG,NXSOSY7N99JWUJJY,2000021214:10:30-480,I,2000021214:10:30-480,-900
0IHV174000X32MIG,IZKSIT8KQHD395EP,2000021214:10:42-480,I,2000021214:10:42-480,-900
0IHV16X000X32MIG,MO0I0IQFVZWRNC9L,2000021214:12:00-480,I,2000021214:12:00-480,-900
0IHV16X000X32MIG,WFNKL3BGPIFBKHUT,2000021214:12:08-480,I,2000021214:12:08-480,-900
0IHUXTC000XD7MIG,SLXSFA8Z2DBKF6IO,2000021215:26:16-480,I,2000021215:26:16-480,-900
0IHUXTC000XD7MIG,NUMIA5ABOVS9AB99,2000021215:26:26-480,I,2000021215:26:26-480,-900
0IHUV7W170XD3MIG,THWBB8P8CR95FIJY,2000021216:35:10-480,I,2000021216:35:10-480,-900
0IHUV7W170XD3MIG,INAC7I6SQWL91VZP,2000021216:35:22-480,I,2000021216:35:22-480,-900
0IHV170060X32MIG,NIZISY3VCY246Z91,2000021218:12:00-480,I,2000021218:12:00-480,-900
0IHV170060X32MIG,RV8ZZB17A6WDBS94,2000021218:12:08-480,I,2000021218:12:08-480,-900
0IHUZI3000XD3MIG,VA0BN4WFAD6IPX6Z,2000021218:56:40-480,I,2000021218:56:40-480,-900
0IHUZI3000XD3MIG,S127BBTWDWR3SUCN,2000021218:56:46-480,I,2000021218:56:46-480,-900
0IHV177090X32MIG,ATAC4CU2JW5YFDNL,2000021219:56:28-480,I,2000021219:56:28-480,-900
0IHV177090X32MIG,CI53IYSQBM9WHPUI,2000021219:56:40-480,I,2000021219:56:40-480,-900
0IHUKX10A0X22MIG,RPTYMW72FZNQ161N,2000021219:57:44-480,I,2000021219:57:44-480,-900
0IHUKX10A0X22MIG,ZCPPMKHYR86SE2DL,2000021219:57:50-480,I,2000021219:57:50-480,-900
0IHUM8O000XD1MIG,P48HAZQ8DFTCIW6X,2000021219:59:18-480,I,2000021219:59:18-480,-900
0IHUM8O000XD1MIG,C9JJJYCO5VEN64J8,2000021219:59:24-480,I,2000021219:59:24-480,-900
0IHUV2L090XD2MIG,EPDP76FCY71HZCGN,2000021220:24:12-480,I,2000021220:24:12-480,-900
0IHUV2L090XD2MIG,UHLAAKXCUZPHQ3EJ,2000021220:24:18-480,I,2000021220:24:18-480,-900
0IHUM0L000XD1MIG,FHBPM82M6VHP4LYG,2000021220:24:52-480,I,2000021220:24:52-480,-900
0IHUM0L000XD1MIG,ME9YNO0Y6QJTL3X1,2000021220:25:04-480,I,2000021220:25:04-480,-900
0IHV17B000X32MIG,OFEZQL7184JWC7KL,2000021220:25:58-480,I,2000021220:25:58-480,-900
0IHV17B000X32MIG,HEH71CDPC644S5V3,2000021220:26:04-480,I,2000021220:26:04-480,-900
0IHUQ1C000XD3MIG,OBA90MUAS15IZZ5Q,2000021220:27:18-480,I,2000021220:27:18-480,-900
0IHUQ1C000XD3MIG,MHN9TZSALAG6AOAP,2000021220:27:22-480,I,2000021220:27:22-480,-900
0IHUR8H000X23MIG,T90809J2FUIME8NZ,2000021304:39:00-480,I,2000021304:39:00-480,-900
0IHUR8H000X23MIG,G9YFAXT58QJ30T5V,2000021304:39:06-480,I,2000021304:39:06-480,-900
0IHUYY40V0XD1MIG,OEIO98MQ10HQLAP8,2000021304:39:26-480,I,2000021304:39:26-480,-900
0IHUYY40V0XD1MIG,Z4TM17SE63DFIR0S,2000021304:39:30-480,I,2000021304:39:30-480,-900
0IHV17Q000X32MIG,SDLWSVVH9AWC0DFS,2000021304:40:54-480,I,2000021304:40:54-480,-900
0IHV17Q000X32MIG,O1I6IO95FSZXNYNQ,2000021304:41:04-480,I,2000021304:41:04-480,-900
0IHV17M000X32MIG,IEAE05NM402SHE1H,2000021304:55:26-480,I,2000021304:55:26-480,-900
0IHV17M000X32MIG,DHW7CHTPY23UCQUB,2000021304:55:32-480,I,2000021304:55:32-480,-900
0IHV17J000X32MIG,XYB8UIG85QBW7CND,2000021304:55:52-480,I,2000021304:55:52-480,-900
0IHV17J000X32MIG,WFRXNKI8VBB7CWY8,2000021304:56:00-480,I,2000021304:56:00-480,-900
0IHUW3BLA0XD7MIG,LCXJTQ8415JZ40IX,2000021304:57:08-480,I,2000021304:57:08-480,-900
0IHUW3BLA0XD7MIG,WFRF93YGNDTD8BPT,2000021304:57:16-480,I,2000021304:57:16-480,-900
0IHUM1E1C0XD7MIG,B413QUP27WIG9W0O,2000021305:54:22-480,I,2000021305:54:22-480,-900
0IHUM1E1C0XD7MIG,SLOEVY7EABJF348H,2000021305:54:32-480,I,2000021305:54:32-480,-900
0IHULBZ990XD3MIG,YNUZLHTMHGWW9EUW,2000021306:24:18-480,I,2000021306:24:18-480,-900
0IHULBZ990XD3MIG,K2YE8RN1BA34QHB2,2000021306:24:24-480,I,2000021306:24:24-480,-900
0IHV17U000X32MIG,ZCNH97M8OK978Y17,2000021306:25:14-480,I,2000021306:25:14-480,-900
0IHV17U000X32MIG,M9EB50WFFLZ7D432,2000021306:25:20-480,I,2000021306:25:20-480,-900
0IHUU3A000XD3MIG,T3AVUTA3Q0UDKN7A,2000021306:25:44-480,I,2000021306:25:44-480,-900
0IHUU3A000XD3MIG,DV6519CYA8EPVD2U,2000021306:25:52-480,I,2000021306:25:52-480,-900
0IHUZAL1A0XD1MIG,HPM2YTWPF4DHZ8ML,2000021306:26:56-480,I,2000021306:26:56-480,-900
0IHUZAL1A0XD1MIG,TUV8EOUBNO0A4EYM,2000021306:27:06-480,I,2000021306:27:06-480,-900
0IHV17X000X32MIG,YDVUA6BOI1395888,2000021309:01:50-480,I,2000021309:01:50-480,-900
0IHV17X000X32MIG,DKQZOZI6EO1YX596,2000021309:01:58-480,I,2000021309:01:58-480,-900
0IHUJVHL00X32MIG,MT9ZK5ZNGS50AQ5X,2000021310:22:18-480,I,2000021310:22:18-480,-900
0IHUJVHL00X32MIG,T7G8XS1JS75446LL,2000021310:22:22-480,I,2000021310:22:22-480,-900
0IHUV6K090XD3MIG,LNH4YZZUTKWAMJH4,2000021310:23:00-480,I,2000021310:23:00-480,-900
0IHUV6K090XD3MIG,IMGFYQVOZD1CTMKZ,2000021310:23:10-480,I,2000021310:23:10-480,-900
0IHV180060X32MIG,PKR6DKDUSH6YMI5V,2000021310:23:38-480,I,2000021310:23:38-480,-900
0IHV180060X32MIG,ZB1AX4NMT702UUZH,2000021310:23:46-480,I,2000021310:23:46-480,-900
0IHUPTN060XD2MIG,J82G2O2HQMBH2Y0E,2000021310:24:32-480,I,2000021310:24:32-480,-900
0IHUPTN060XD2MIG,MJVUU116X958U4EV,2000021310:24:38-480,I,2000021310:24:38-480,-900
0IHUJUHET0X23MIG,CT9G1B09M0ZN148T,2000021310:53:08-480,I,2000021310:53:08-480,-900
0IHUJUHET0X23MIG,NGIRKTQCCOAWQN1L,2000021310:53:14-480,I,2000021310:53:14-480,-900
0IHVOMC0A0X85MIG,SXUOKMCYPTIKF38O,2000021310:54:24-480,I,2000021310:54:24-480,-900
0IHVOMC0A0X85MIG,UG68R4WOTAQZ108E,2000021310:54:34-480,I,2000021310:54:34-480,-900
0IHUY32000XD7MIG,GJ8LECA2VNLV9FW2,2000021310:58:50-480,I,2000021310:58:50-480,-900
0IHUY32000XD7MIG,BBGV1V8E9UT9KY78,2000021310:58:54-480,I,2000021310:58:54-480,-900
0IHV1F8000XD2MIG,SCNFPHBC72AH34XK,2000021312:32:08-480,I,2000021312:32:08-480,-900
0IHV1F8000XD2MIG,HOIUKT65V9VURX2H,2000021312:32:12-480,I,2000021312:32:12-480,-900
0IHV184000X32MIG,SNJ9IMLNHX3Q8JPY,2000021312:32:44-480,I,2000021312:32:44-480,-900
0IHV184000X32MIG,XNY6C6REOT8X1PLA,2000021312:32:54-480,I,2000021312:32:54-480,-900
0IHV187060X32MIG,FWW5GATGBWUYPZX8,2000021312:33:28-480,I,2000021312:33:28-480,-900
0IHV187060X32MIG,QGIBI3DL7TS3IV5A,2000021312:33:38-480,I,2000021312:33:38-480,-900
0IHUO3L000XD2MIG,IB617PSNYV99Q5TM,2000021313:19:16-480,I,2000021313:19:16-480,-900
0IHUO3L000XD2MIG,U3SW5JI2PMB08A8V,2000021313:19:34-480,I,2000021313:19:34-480,-900
0IHUN7D000X22MIG,NXD6L8X4XMY35V23,2000021316:16:08-480,I,2000021316:16:08-480,-900
0IHUN7D000X22MIG,CLJVUQPPUA18WAFJ,2000021316:16:18-480,I,2000021316:16:18-480,-900
0IHUKRN000X22MIG,E9HKKMZ6QY7RDZ2C,2000021317:38:08-480,I,2000021317:38:08-480,-900
0IHUKRN000X22MIG,HIMU1TLLXJIV94NN,2000021317:38:14-480,I,2000021317:38:14-480,-900
0IHV18B000X32MIG,QWJJ43GFXNVQWPM1,2000021317:39:28-480,I,2000021317:39:28-480,-900
0IHV18B000X32MIG,OOJ6XRSR3LFDW7E7,2000021317:39:38-480,I,2000021317:39:38-480,-900
0IHUWHC3J0XD3MIG,DOPUE83X7RY07BF2,2000021320:08:08-480,I,2000021320:08:08-480,-900
0IHUWHC3J0XD3MIG,U9PZV8HBRF2TGBM7,2000021320:08:26-480,I,2000021320:08:26-480,-900
0IHV18O000X32MIG,IB4B9SWP00C9HF8J,2000021320:18:14-480,I,2000021320:18:14-480,-900
0IHV18O000X32MIG,HWC9Y4GHY1GWF9TN,2000021320:18:34-480,I,2000021320:18:34-480,-900
0IHV18V000X32MIG,WHHCJ7MYN9L4VPGK,2000021320:20:00-480,I,2000021320:20:00-480,-900
0IHV18V000X32MIG,GMW4Z8H9ZJE694PQ,2000021320:20:22-480,I,2000021320:20:22-480,-900
0IHV40I000X31MIG,YWMQDL3A8JDJW7XO,2000021320:22:00-480,I,2000021320:22:00-480,-900
0IHV40I000X31MIG,VEX7UNCVRAEZNGDD,2000021320:22:10-480,I,2000021320:22:10-480,-900
0IHUNCX000XD1MIG,HE1S97UKH0O4DRMG,2000021320:23:16-480,I,2000021320:23:16-480,-900
0IHUNCX000XD1MIG,MRS43GVZB3YWP0JW,2000021320:24:00-480,I,2000021320:24:00-480,-900
0IHV190000X32MIG,C42KZ483BWD1I8LR,2000021321:42:56-480,I,2000021321:42:56-480,-900
0IHV190000X32MIG,STPOFHRG59JBL38S,2000021321:43:16-480,I,2000021321:43:16-480,-900
0IHULAC000XD7MIG,TRYY6TL2YN6AJDXI,2000021321:43:36-480,I,2000021321:43:36-480,-900
0IHULAC000XD7MIG,BI3PSPKNLGCS5ZXB,2000021321:43:42-480,I,2000021321:43:42-480,-900
0IHVM4MI00X85MIG,BWSOJP8RXRJE7MDK,2000021321:44:22-480,I,2000021321:44:22-480,-900
0IHVM4MI00X85MIG,K9Q0MKBV3B7H44YZ,2000021321:44:28-480,I,2000021321:44:28-480,-900
0IHURE1000XD1MIG,VZQ89TI95RBH75LJ,2000021400:25:06-480,I,2000021400:25:06-480,-900
0IHURE1000XD1MIG,PJAEUE42GAT0IU3E,2000021400:25:10-480,I,2000021400:25:10-480,-900
0IHV198000X32MIG,WHE4PSXYT0AJVH95,2000021400:25:38-480,I,2000021400:25:38-480,-900
0IHV198000X32MIG,S3R6C8KYKMJY16W1,2000021400:25:42-480,I,2000021400:25:42-480,-900
0IHUILF220X22MIG,MHY9Z6M46DCNYNTZ,2000021400:26:12-480,I,2000021400:26:12-480,-900
0IHUILF220X22MIG,YHLMVPP42UBZBZ50,2000021400:26:16-480,I,2000021400:26:16-480,-900
0IHUOAS000X32MIG,WZK7L0YS3ITBG5X0,2000021400:26:40-480,I,2000021400:26:40-480,-900
0IHUOAS000X32MIG,E1008LPC7IBJW6QM,2000021400:26:52-480,I,2000021400:26:52-480,-900
